Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average
02/04/2021,5,NY,131301,2639905,73662,65956,1915071,39856,Admin,131301,73662,63036,612031,32235
02/04/2021,5,LTC,203693,4687281,158129,96096,3432096,79922,Admin,203693,158129,106852,1225146,77398
02/04/2021,5,ME,11026,185979,5756,7332,136520,3948,Admin,11026,5756,3666,47256,1787
02/04/2021,5,PA,90274,1728013,57004,58344,1326209,39110,Admin,90274,57004,31229,391737,17493
02/04/2021,5,SC,32666,643619,23705,20562,504610,15966,Admin,32666,23705,11242,130092,7278
02/04/2021,5,LA,39440,657194,24887,17715,475793,10408,Admin,39440,24887,21550,179243,14343
02/04/2021,5,NH,7417,164550,5218,3926,118551,2952,Admin,7417,5218,3480,45742,2258
02/04/2021,5,ME,7653,153439,5464,5045,114962,3726,Report,7653,5464,0,0,0
02/04/2021,5,MH,166,4424,96,111,3955,52,Report,166,96,0,0,0
02/04/2021,5,MD,41207,749226,26461,23535,581513,16534,Admin,41207,26461,17435,164891,9738
02/04/2021,5,LA,21022,509982,19155,9348,393389,9969,Report,21022,19155,0,0,0
02/04/2021,5,AL,26248,491494,17298,17209,398615,12353,Admin,26248,17298,8868,91428,4852
02/04/2021,5,NJ,0,851721,29072,0,703957,20829,Report,0,29072,0,0,0
02/04/2021,5,DC,9030,94095,3322,1438,66645,1578,Report,9030,3322,0,0,0
02/04/2021,5,HI,7421,151107,6738,5093,120533,5199,Report,7421,6738,0,0,0
02/04/2021,5,KY,20383,455783,16226,12099,372114,10715,Report,20383,16226,0,0,0
02/04/2021,5,WY,4649,85673,2705,2800,66969,1713,Admin,4649,2705,1739,18344,966
02/04/2021,5,SD,4709,115676,3414,2672,81697,2075,Report,4709,3414,0,0,0
02/04/2021,5,GU,0,26068,935,0,20785,769,Report,0,935,0,0,0
02/04/2021,5,NY,57131,2060301,61400,13608,1576553,36569,Report,57131,61400,0,0,0
02/04/2021,5,SC,18231,497433,19641,12181,403766,14411,Report,18231,19641,0,0,0
02/04/2021,5,NH,6815,145086,4948,4070,108112,2784,Report,6815,4948,0,0,0
02/04/2021,5,DE,3240,110784,4071,1402,89727,2967,Report,3240,4071,0,0,0
02/04/2021,5,WY,0,60775,2479,0,49361,1628,Report,0,2479,0,0,0
02/04/2021,5,VA,58622,1206832,44077,36904,951215,31081,Admin,58622,44077,21202,219827,12513
02/04/2021,5,TX,152463,2805359,99765,94817,2181310,64226,Report,152463,99765,0,0,0
02/04/2021,5,LTC,187620,4210027,158270,96868,3396821,95906,Report,187620,158270,0,0,0
02/04/2021,5,NV,12130,291601,13808,7582,244381,10986,Report,12130,13808,0,0,0
02/04/2021,5,SD,6821,155856,4294,3291,111248,2516,Admin,6821,4295,3518,44489,1775
02/04/2021,5,MN,81752,634453,32973,28544,459716,20579,Report,81752,32973,0,0,0
02/04/2021,5,WA,46289,1061594,36958,30394,828106,25309,Admin,46289,36958,15496,214985,11286
02/04/2021,5,VT,4581,98810,2808,2622,68424,1502,Admin,4581,2808,1952,30155,1300
02/04/2021,5,MH,441,5491,184,393,4903,156,Admin,441,184,48,532,28
02/04/2021,5,WV,8688,276753,7450,2739,197939,3456,Report,8688,7450,0,0,0
02/04/2021,5,NM,24413,452400,14400,13383,330682,8504,Admin,24413,14401,10733,116002,5717
02/04/2021,5,MN,45452,764112,27817,34568,581524,20319,Admin,45452,27817,10698,178792,7365
02/04/2021,5,CO,39792,792539,24741,19327,574141,13974,Admin,39792,24741,20071,209538,10416
02/04/2021,5,MO,23095,505207,17522,17310,388692,13403,Report,23095,17522,0,0,0
02/04/2021,5,NE,6841,195126,6444,3303,141657,3555,Report,6841,6444,0,0,0
02/04/2021,5,IN,45612,947343,33297,26345,698936,20123,Admin,45612,33298,17335,213905,10216
02/04/2021,5,PR,11650,278321,9449,8231,214661,6971,Report,11650,9449,0,0,0
02/04/2021,5,ID,11005,212553,7599,7651,157319,5627,Admin,11005,7599,3054,41168,1792
02/04/2021,5,RP,132,3363,39,0,3112,3,Admin,132,39,132,251,35
02/04/2021,5,IA,16034,361357,12548,9533,253022,6882,Admin,16034,12549,6398,103154,5450
02/04/2021,5,GA,33002,1008040,34833,20877,834091,24983,Report,33002,34833,0,0,0
02/04/2021,5,NV,18748,370244,12569,11956,295446,8181,Admin,18748,12570,6696,67526,3851
02/04/2021,5,AR,15780,338227,12200,10256,266563,8160,Report,15780,12200,0,0,0
02/04/2021,5,NE,14120,277669,9159,9486,198543,5825,Admin,14120,9160,4491,76048,3229
02/04/2021,5,HI,10523,248962,8746,6183,191575,5750,Admin,10523,8746,4335,57172,2991
02/04/2021,5,OR,22463,572412,19491,11431,433870,11539,Admin,22463,19491,10910,133787,7825
02/04/2021,5,KS,23748,378603,13594,15429,280281,8312,Admin,23748,13594,8183,92794,5133
02/04/2021,5,TN,26423,684242,24885,14484,477784,13157,Report,26423,24885,0,0,0
02/04/2021,5,AS,229,12526,337,3,9994,124,Admin,229,338,226,2518,213
02/04/2021,5,FM,317,7222,426,297,7081,414,Admin,317,427,20,108,13
02/04/2021,5,AK,7703,165900,4465,3141,119797,1879,Admin,7703,4465,4468,45308,2537
02/04/2021,5,FL,90586,2223754,73786,40926,1793625,42246,Report,90586,73786,0,0,0
02/04/2021,5,MI,36540,1078808,37770,21162,835524,25201,Report,36540,37770,0,0,0
02/04/2021,5,ID,9513,141897,5585,5876,113110,3962,Report,9513,5585,0,0,0
02/04/2021,5,OK,37787,706204,23052,13553,518735,10547,Admin,37787,23052,24064,180110,12389
02/04/2021,5,AK,4171,129936,3440,1520,99596,1989,Report,4171,3440,0,0,0
02/04/2021,5,NC,72448,1400197,45315,41892,1106447,27062,Admin,72448,45316,30390,289631,18122
02/04/2021,5,US,1325456,35203710,1287147,750241,27905197,886656,Report,1325456,1287147,0,0,0
02/04/2021,5,IL,69798,1178369,50721,46905,905981,37489,Report,69798,50721,0,0,0
02/04/2021,5,VI,825,8212,513,331,6237,334,Report,825,513,0,0,0
02/04/2021,5,CO,21798,638923,20460,12512,485332,13025,Report,21798,20460,0,0,0
02/04/2021,5,VI,823,13556,502,480,10397,289,Admin,823,503,340,3136,212
02/04/2021,5,MS,22183,333909,12314,12271,275891,7942,Admin,22183,12315,9826,57300,4343
02/04/2021,5,PA,60644,1218735,51766,41090,958587,37562,Report,60644,51766,0,0,0
02/04/2021,5,VA,26126,949066,40095,17046,774590,31669,Report,26126,40095,0,0,0
02/04/2021,5,MT,5774,116148,4276,3167,87042,2716,Report,5774,4276,0,0,0
02/04/2021,5,NC,36791,1063474,30525,19925,875375,20975,Report,36791,30525,0,0,0
02/04/2021,5,RI,5442,132752,4247,3179,94851,2618,Admin,5442,4247,2259,37878,1627
02/04/2021,5,ND,8894,136885,4522,4698,95175,2597,Admin,8894,4522,4181,39674,1895
02/04/2021,5,CT,16818,481826,14381,9820,375795,8640,Report,16818,14381,0,0,0
02/04/2021,5,NM,9736,294566,9982,5257,224290,6288,Report,9736,9982,0,0,0
02/04/2021,5,TX,196236,3748979,127129,123848,2806302,76640,Admin,196236,127129,72214,936645,50263
02/04/2021,5,CA,52487,3723803,139561,40952,3085932,114926,Report,52487,139561,0,0,0
02/04/2021,5,MI,69546,1336889,44831,35270,988182,25757,Admin,69546,44832,33334,326252,18562
02/04/2021,5,MD,19412,565821,21945,9448,463885,15486,Report,19412,21945,0,0,0
02/04/2021,5,AL,20089,408428,18491,13847,338845,13930,Report,20089,18491,0,0,0
02/04/2021,5,FL,160701,3224225,112971,57274,2244624,46186,Admin,160701,112972,96182,903854,62645
02/04/2021,5,GA,55677,1273638,38018,30112,986335,22588,Admin,55677,38019,24202,246184,14447
02/04/2021,5,IL,92203,1535954,61194,74577,1174665,47752,Admin,92203,61195,15831,313056,12068
02/04/2021,5,ND,3328,106900,3836,1798,74387,2032,Report,3328,3836,0,0,0
02/04/2021,5,AZ,30076,686116,28424,20472,573845,23001,Report,30076,28424,0,0,0
02/04/2021,5,MP,367,11361,256,73,7650,164,Admin,367,256,293,3703,91
02/04/2021,5,MO,41072,759597,28765,29092,571728,21228,Admin,41072,28765,11790,172206,6652
02/04/2021,5,AS,191,11257,310,2,9761,233,Report,191,310,0,0,0
02/04/2021,5,WI,740,548912,26714,553,458321,22283,Report,740,26714,0,0,0
02/04/2021,5,IA,12475,279252,9536,7274,206516,5311,Report,12475,9536,0,0,0
02/04/2021,5,DE,4632,137841,3750,2957,109237,2429,Admin,4632,3750,1671,27317,1275
02/04/2021,5,MT,9843,164224,5466,5589,118705,3448,Admin,9843,5466,4142,43852,1933
02/04/2021,5,AR,20280,435294,12770,11131,331953,7485,Admin,20280,12771,9067,98707,5171
02/04/2021,5,WI,43916,799534,34904,27956,612364,24724,Admin,43916,34904,15073,164488,8728
02/04/2021,5,KY,36104,601260,21518,20520,457853,12620,Admin,36104,21518,15447,138858,8752
02/03/2021,5,WA,42895,1015305,36299,28113,797712,25475,Admin,42895,36300,14315,199489,10466
02/03/2021,5,CO,30538,752747,22651,13347,554814,13316,Admin,30538,22652,16825,189467,9005
02/03/2021,5,WA,24185,765954,33073,17027,616340,24921,Report,24185,33073,0,0,0
02/03/2021,5,UT,0,324636,12118,0,245534,6343,Report,0,12118,0,0,0
02/03/2021,5,RI,6255,127310,4059,4114,91672,2571,Admin,6255,4060,2139,35619,1487
02/03/2021,5,ND,8970,127991,4262,5405,90477,2500,Admin,8970,4262,3547,35493,1729
02/03/2021,5,NJ,15137,851721,34266,6639,703957,24792,Report,15137,34266,0,0,0
02/03/2021,5,VI,539,12733,461,281,9917,274,Admin,539,461,258,2796,185
02/03/2021,5,AL,25089,465246,17311,17193,381406,12902,Admin,25089,17311,7762,82560,4333
02/03/2021,5,MO,15706,482112,17709,12620,371382,13485,Report,15706,17709,0,0,0
02/03/2021,5,MI,65587,1267343,43373,35207,952912,27119,Admin,65587,43373,29644,292918,15805
02/03/2021,5,MA,46675,846842,31151,34744,653577,22347,Admin,46675,31152,11458,184120,8550
02/03/2021,5,MS,17412,311726,10803,10827,263620,7590,Admin,17412,10803,6562,47474,3195
02/03/2021,5,NY,106390,2508604,70260,44715,1849115,40259,Admin,106390,70261,58861,548995,28526
02/03/2021,5,GA,50140,1217961,38066,26962,956223,24470,Admin,50140,38067,22376,221982,12711
02/03/2021,5,ID,5736,132384,5056,4275,107234,3768,Report,5736,5056,0,0,0
02/03/2021,5,TX,173925,3552743,120846,100824,2682454,72942,Admin,173925,120847,72936,864431,47650
02/03/2021,5,PA,2146,1158091,43730,1262,917497,31967,Report,2146,43730,0,0,0
02/03/2021,5,RP,56,3228,26,0,3109,9,Report,56,26,0,0,0
02/03/2021,5,IN,45186,901731,32086,29018,672591,19962,Admin,45186,32087,14093,196570,8952
02/03/2021,5,MT,8870,154381,5186,5898,113116,3373,Admin,8870,5186,2908,39710,1735
02/03/2021,5,KS,9955,241156,10395,6961,192026,7334,Report,9955,10395,0,0,0
02/03/2021,5,NH,2472,138271,5027,678,104042,2747,Report,2472,5027,0,0,0
02/03/2021,5,LA,36080,617754,23064,15095,458078,10447,Admin,36080,23064,20728,157693,12498
02/03/2021,5,NE,13475,263549,9224,8649,189057,5842,Admin,13475,9224,4738,71557,3266
02/03/2021,5,NV,20240,351496,12504,11714,283490,8572,Admin,20240,12505,5934,60830,3226
02/03/2021,5,VA,52754,1148210,44415,34346,914311,32710,Admin,52754,44416,17547,198625,11211
02/03/2021,5,SC,31455,610953,23144,20908,484048,16163,Admin,31455,23145,10029,118850,6623
02/03/2021,5,NM,7213,284830,9679,5092,219033,6142,Report,7213,9679,0,0,0
02/03/2021,5,MO,32195,718525,28015,20865,542636,20842,Admin,32195,28015,11115,160416,6287
02/03/2021,5,TN,40768,836913,28597,26748,576804,16314,Admin,40768,28597,13174,249283,11616
02/03/2021,5,OH,70740,1386645,53717,42929,1071360,35289,Admin,70740,53717,27217,305613,17820
02/03/2021,5,ID,10572,201548,7147,8091,149668,5265,Admin,10572,7147,2209,38114,1708
02/03/2021,5,OK,33079,668417,21894,14225,505182,11473,Admin,33079,21894,18675,156046,10279
02/03/2021,5,MP,248,10655,233,209,7271,186,Report,248,233,0,0,0
02/03/2021,5,KS,18545,354855,13033,10732,264852,8150,Admin,18545,13033,7751,84611,4712
02/03/2021,5,NV,26297,279471,15015,22457,236799,12476,Report,26297,15015,0,0,0
02/03/2021,5,LTC,170947,4022407,159652,90430,3299953,100897,Report,170947,159652,0,0,0
02/03/2021,5,IL,35495,1108571,48845,27520,859076,35436,Report,35495,48845,0,0,0
02/03/2021,5,NC,50530,1026683,44276,36331,855450,32496,Report,50530,44276,0,0,0
02/03/2021,5,KY,34905,565156,19762,19460,437333,11963,Admin,34905,19762,15155,123411,7654
02/03/2021,5,AR,7977,322447,9946,4466,256307,6695,Report,7977,9946,0,0,0
02/03/2021,5,FL,154626,3063524,107300,63360,2187350,47133,Admin,154626,107300,86460,807672,56581
02/03/2021,5,LTC,199588,4483588,156243,92629,3336000,82300,Admin,199588,156243,105363,1118294,73157
02/03/2021,5,ME,8147,174953,5464,4936,129188,3822,Admin,8147,5464,3186,43590,1593
02/03/2021,5,US,2112225,42296348,1483710,1260233,32426203,968387,Admin,2112225,1483710,818618,9236754,491422
02/03/2021,5,OR,20968,549949,19544,12435,422439,12032,Admin,20968,19544,8401,122877,7371
02/03/2021,5,OK,16765,462440,16757,9491,372020,10816,Report,16765,16757,0,0,0
02/03/2021,5,AS,305,11066,283,46,9759,232,Report,305,283,0,0,0
02/03/2021,5,GU,1258,26068,1115,1085,20785,931,Report,1258,1115,0,0,0
02/03/2021,5,SC,8506,479202,21745,5677,391585,16613,Report,8506,21745,0,0,0
02/03/2021,5,NE,5873,188285,6959,3477,138354,3457,Report,5873,6959,0,0,0
02/03/2021,5,MH,0,4258,103,0,3844,51,Report,0,103,0,0,0
02/03/2021,5,IA,21293,345323,12331,12179,243489,6669,Admin,21293,12332,8343,96756,5454
02/03/2021,5,DC,5381,126680,3855,2348,92793,2385,Admin,5381,3855,2895,30911,1395
02/03/2021,5,UT,18837,384828,13447,11970,294400,7512,Admin,18837,13447,6845,90140,5909
02/03/2021,5,PR,13232,266671,9558,9243,206430,7194,Report,13232,9558,0,0,0
02/03/2021,5,NM,19910,427987,13576,11528,317299,8332,Admin,19910,13576,8243,105269,5084
02/03/2021,5,MI,26785,1042268,38605,12551,814362,26418,Report,26785,38605,0,0,0
02/03/2021,5,NY,36724,2003170,69210,21710,1562945,39463,Report,36724,69210,0,0,0
02/03/2021,5,GU,917,34914,1226,738,26812,912,Admin,917,1227,156,7508,296
02/03/2021,5,TN,25934,657819,24312,12667,463300,12742,Report,25934,24312,0,0,0
02/03/2021,5,NJ,56902,982945,30881,33361,785173,20941,Admin,56902,30882,23350,190999,9846
02/03/2021,5,MH,333,5050,153,305,4510,110,Admin,333,154,27,484,42
02/03/2021,5,MP,317,10994,246,290,7577,196,Admin,317,246,27,3410,49
02/03/2021,5,WV,9681,306566,8056,3367,220784,3796,Admin,9681,8056,6310,85640,4257
02/03/2021,5,MS,10780,250905,8667,8400,222860,7191,Report,10780,8667,0,0,0
02/03/2021,5,IL,87858,1443751,58860,70282,1100088,45280,Admin,87858,58861,15405,297225,12182
02/03/2021,5,ME,0,145786,5229,0,109917,3402,Report,0,5229,0,0,0
02/03/2021,5,WY,1757,60775,2479,1106,49361,1628,Report,1757,2479,0,0,0
02/03/2021,5,VT,697,74718,2763,363,55357,1551,Report,697,2763,0,0,0
02/03/2021,5,VA,21727,922940,41989,15527,757544,33335,Report,21727,41989,0,0,0
02/03/2021,5,VT,4554,94229,2717,2435,65802,1446,Admin,4554,2718,2112,28203,1265
02/03/2021,5,DC,1512,85065,2426,966,65207,1660,Report,1512,2426,0,0,0
02/03/2021,5,GA,34972,975038,37453,22860,813214,27187,Report,34972,37453,0,0,0
02/03/2021,5,CA,244102,4767519,184359,179365,3881698,145861,Admin,244102,184360,59187,841598,35901
02/03/2021,5,LA,12946,488960,18602,5467,384041,10415,Report,12946,18602,0,0,0
02/03/2021,5,FM,430,6905,457,382,6784,445,Admin,430,457,48,88,11
02/03/2021,5,HI,5772,143686,6571,4683,115440,5185,Report,5772,6571,0,0,0
02/03/2021,5,AK,2322,125765,3453,1000,98076,2102,Report,2322,3453,0,0,0
02/03/2021,5,OR,15967,454269,18397,8214,361249,12150,Report,15967,18397,0,0,0
02/03/2021,5,AZ,46724,904567,34208,31091,733363,25951,Admin,46724,34209,15297,167348,7999
02/03/2021,5,IN,25456,637745,16224,17932,517147,12051,Report,25456,16224,0,0,0
02/03/2021,5,US,1097394,33878254,1317946,714120,27154956,923855,Report,1097394,1317946,0,0,0
02/03/2021,5,RI,1933,101474,3599,987,74473,2089,Report,1933,3599,0,0,0
02/03/2021,5,KY,15838,435400,16019,9393,360015,10675,Report,15838,16019,0,0,0
02/03/2021,5,SD,2963,110967,3426,1900,79025,1999,Report,2963,3426,0,0,0
02/03/2021,5,WY,4657,81024,2805,2798,64169,1855,Admin,4657,2806,1828,16605,936
02/03/2021,5,CT,8918,465008,14860,4480,365975,9038,Report,8918,14860,0,0,0
02/03/2021,5,HI,12309,238439,8918,7107,185392,6077,Admin,12309,8918,5193,52837,2836
02/03/2021,5,CT,23069,530178,14887,12463,402561,8867,Admin,23069,14888,10531,117704,5818
02/03/2021,5,MT,3050,110374,4172,2455,83875,2590,Report,3050,4172,0,0,0
02/03/2021,5,WV,3860,268065,7591,899,195200,3647,Report,3860,7591,0,0,0
02/03/2021,5,AK,6801,158197,4092,2292,116656,1933,Admin,6801,4093,4442,40840,2114
02/03/2021,5,MD,39922,708019,25426,19872,557978,16651,Admin,39922,25427,19663,147456,8603
02/03/2021,5,CA,127499,3671316,155950,104492,3044980,126993,Report,127499,155950,0,0,0
02/03/2021,5,MN,0,552701,25329,0,431172,18896,Report,0,25329,0,0,0
02/03/2021,5,PA,77154,1637739,55183,47588,1267865,38842,Admin,77154,55184,29120,360508,15961
02/03/2021,5,SD,7048,149035,4307,4676,107957,2698,Admin,7048,4307,2369,40971,1605
02/03/2021,5,NH,8059,157133,5215,4619,114625,2904,Admin,8059,5215,3423,42262,2304
02/03/2021,5,IA,7255,266777,8940,4008,199242,4825,Report,7255,8940,0,0,0
02/03/2021,5,TX,156664,2652896,96932,94938,2086493,62560,Report,156664,96932,0,0,0
02/03/2021,5,FL,85025,2133168,71525,40372,1752699,43027,Report,85025,71525,0,0,0
02/03/2021,5,PR,23421,439534,14741,14656,327404,9572,Admin,23421,14741,8748,109960,5149
02/03/2021,5,OH,40252,1085391,48449,28889,883630,32365,Report,40252,48449,0,0,0
02/03/2021,5,AR,16443,415014,12765,9884,320822,7786,Admin,16443,12765,6427,89640,4850
02/03/2021,5,CO,15778,617125,20371,7882,472820,13020,Report,15778,20371,0,0,0
02/03/2021,5,AZ,24378,656040,28255,18897,553373,23473,Report,24378,28255,0,0,0
02/03/2021,5,VI,678,7387,459,459,5906,338,Report,678,459,0,0,0
02/03/2021,5,DE,3774,107544,4299,3182,88325,3339,Report,3774,4299,0,0,0
02/03/2021,5,WI,54063,755618,35598,36387,584408,26192,Admin,54063,35598,15520,149415,7706
02/03/2021,5,NC,59249,1327749,41869,30639,1064555,25690,Admin,59249,41869,28471,259241,16050
02/03/2021,5,ND,3582,103572,3763,854,72589,1988,Report,3582,3763,0,0,0
02/03/2021,5,AS,762,12297,307,4,9991,123,Admin,762,307,758,2292,183
02/03/2021,5,WI,26138,548172,30379,20312,457768,25229,Report,26138,30379,0,0,0
02/03/2021,5,MN,38733,718660,28318,26273,546956,20994,Admin,38733,28319,12240,168094,7205
02/03/2021,5,MA,0,625477,23029,0,497445,15282,Report,0,23029,0,0,0
02/03/2021,5,AL,16457,388339,17414,12287,324998,13195,Report,16457,17414,0,0,0
02/03/2021,5,DE,3854,133209,3829,2745,106280,2530,Admin,3854,3830,1089,25646,1252
02/03/2021,5,FM,528,6254,430,527,6210,429,Report,528,430,0,0,0
02/03/2021,5,MD,9372,546409,22451,6260,454437,16321,Report,9372,22451,0,0,0
02/03/2021,5,RP,2,3231,23,2,3112,6,Admin,2,23,0,119,17
02/02/2021,5,AL,23146,440157,17033,15660,364213,12769,Admin,23146,17033,7357,74798,4197
02/02/2021,5,PR,0,253439,9251,0,197187,7040,Report,0,9251,0,0,0
02/02/2021,5,LTC,102681,3851460,160804,69507,3209523,105639,Report,102681,160804,0,0,0
02/02/2021,5,UT,1606,324636,13460,921,245534,7004,Report,1606,13460,0,0,0
02/02/2021,5,ID,2271,126648,4697,2013,102959,3496,Report,2271,4697,0,0,0
02/02/2021,5,TX,152213,3378818,118420,85646,2581630,71622,Admin,152213,118420,66435,791495,46471
02/02/2021,5,WV,3751,296885,8231,869,217417,3954,Admin,3751,8232,2881,79330,4275
02/02/2021,5,OR,14675,438302,18605,10208,353035,12838,Report,14675,18605,0,0,0
02/02/2021,5,AR,3240,314470,11169,1898,251841,7861,Report,3240,11169,0,0,0
02/02/2021,5,KS,15418,336310,12922,7427,254120,8183,Admin,15418,12922,7909,76860,4553
02/02/2021,5,PA,53129,1560585,55499,33925,1220277,39919,Admin,53129,55499,18730,331388,15212
02/02/2021,5,IL,76868,1355893,56006,55442,1029806,41827,Admin,76868,56006,20040,281820,12803
02/02/2021,5,SC,30071,579498,22855,20129,463140,16232,Admin,30071,22855,9620,108821,6159
02/02/2021,5,VT,3000,89675,2685,1226,63367,1402,Admin,3000,2685,1762,26091,1275
02/02/2021,5,MA,30519,800167,29465,19238,618833,20425,Admin,30519,29465,11012,172662,8814
02/02/2021,5,NH,1496,149074,5195,568,110006,2760,Admin,1496,5196,918,38839,2429
02/02/2021,5,TX,0,2496232,82619,0,1991555,53844,Report,0,82619,0,0,0
02/02/2021,5,RI,5301,99541,3897,4707,73486,2198,Report,5301,3897,0,0,0
02/02/2021,5,MN,6371,552701,27466,5626,431172,20568,Report,6371,27466,0,0,0
02/02/2021,5,WV,3880,264205,7673,1350,194301,3806,Report,3880,7673,0,0,0
02/02/2021,5,FM,616,5726,393,615,5683,387,Report,616,393,0,0,0
02/02/2021,5,WY,3419,76367,2724,2196,61371,1770,Admin,3419,2725,1214,14777,940
02/02/2021,5,NC,47647,1268500,41340,22617,1033916,26778,Admin,47647,41341,24843,230770,14426
02/02/2021,5,IN,5104,612289,16209,3469,499215,12176,Report,5104,16209,0,0,0
02/02/2021,5,MT,6272,145511,5091,3502,107218,3170,Admin,6272,5091,2726,36802,1836
02/02/2021,5,SD,319,108004,3597,73,77125,1873,Report,319,3597,0,0,0
02/02/2021,5,MI,54317,1201756,42018,31788,917705,27468,Admin,54317,42018,21978,263274,14131
02/02/2021,5,ND,509,99990,3505,148,71735,1943,Report,509,3505,0,0,0
02/02/2021,5,FM,509,6475,432,490,6402,427,Admin,509,432,19,40,4
02/02/2021,5,IA,2054,259522,8791,1225,195234,4634,Report,2054,8791,0,0,0
02/02/2021,5,MA,16530,625477,26111,12616,497445,17305,Report,16530,26111,0,0,0
02/02/2021,5,KY,4017,419562,15339,3238,350622,10130,Report,4017,15339,0,0,0
02/02/2021,5,GA,44940,1167821,38317,25494,929261,25866,Admin,44940,38317,18237,199606,11587
02/02/2021,5,AS,192,11535,321,3,9987,239,Admin,192,322,189,1534,82
02/02/2021,5,IN,41034,856545,30989,27321,643573,19453,Admin,41034,30989,11885,182477,8283
02/02/2021,5,NM,2393,277617,9640,1725,213941,6052,Report,2393,9640,0,0,0
02/02/2021,5,DC,4072,121299,3816,2269,90445,2476,Admin,4072,3816,1723,28016,1277
02/02/2021,5,IL,18262,1073076,47870,14303,831556,34478,Report,18262,47870,0,0,0
02/02/2021,5,VI,593,6709,423,421,5447,314,Report,593,423,0,0,0
02/02/2021,5,NJ,26291,836584,37264,16727,697318,27929,Report,26291,37264,0,0,0
02/02/2021,5,LA,27779,581674,21496,11508,442983,10722,Admin,27779,21496,16073,136965,10680
02/02/2021,5,SD,5981,141987,4287,3312,103281,2618,Admin,5981,4287,2662,38602,1665
02/02/2021,5,CT,6837,456090,16207,3907,361495,10034,Report,6837,16207,0,0,0
02/02/2021,5,CA,212489,4523417,178758,160061,3702333,143000,Admin,212489,178758,50217,782411,33598
02/02/2021,5,RI,3728,121055,3956,1891,87558,2347,Admin,3728,3956,1839,33480,1608
02/02/2021,5,WA,38351,972410,36072,26044,769599,25811,Admin,38351,36072,11978,185174,9889
